SKU_ID,SKU,BrandSlug,LineOfBusiness,Channel,SubChannel,ProductPath,BundleSlug,BundleName,BundleDescription,EffectiveDate,ExpirationDate,State,Commodity,UtilityCode,UtilityAbbrev,PremiseType,LockType,TermsOfServiceType,PricingTerm,UtilityRate,Rate,UtilityOnPeakRate,OnPeakRate,UtilityOffPeakRate,OffPeakRate,ECF,ComcastPTC_Discount,DailyServiceCharge,MonthlyServiceCharge,VAS_Code,ProductEligibilityClass,PartnerCode,PromoCode,SignupBonus,SignupVesting,MerchandiseSlug,Merchandise,MerchandiseVesting,OngoingValue,OngoingFrequency,Sunday2cents,PriorityLevel,RequiresCorrespondence,TOS_Template,TOS_TemplateLabels,UMS_KitCode,CEN_KitCode,PromoSwitchKitCode,EnvironmentUse
210742,DA24DB80-1CDE,nrg_residential,mass_market,web,,,psu_2mon_75_bonus_3pcnt_earn_corporate,Electric Plan for Penn State Alumni Association members,$75 Check/ 3% Cash Back - nrghomepower.com,04/21/2019,,IL,Electric,81,Ameren,residential,intro,variable,3,0.051,0.051,,,,,,,,,6,,psu,78,$75,2 Months,,,,3%,12 Month,N,23.0,Y,,,,,,All
210743,DA3B13C0-EC7B,nrg_residential,mass_market,web,,,psu_2mon_75_bonus_3pcnt_earn_corporate,Electric Plan for Penn State Alumni Association members,$75 Check/ 3% Cash Back - nrghomepower.com,04/21/2019,,NJ,Electric,30,RECO,residential,intro,variable,3,0.135,0.135,,,,,,,,,6,,psu,78,$75,2 Months,,,,3%,12 Month,N,23.0,Y,,,,,,All
227218,B4AABACD-3CF3,nrg_residential,mass_market,web,,,renewable_plan_gas,Carbon Offset Plan,Goal Zero Guide 10 (Gas),01/06/2020,,PA,Gas,68,UGIG,residential,Intro,Variable,3,0.49,0.49,,,,,,,,,19,,gze,577,,,gz_guide10,Goal Zero Guide 10,P3M,,,N,,Y,,,,,,All
226366,71632EA7-228A,nrg_residential,mass_market,web,,,renewable_plan_gas,Carbon Offset Plan,Goal Zero Guide 10 (Gas),10/18/2019,,PA,Gas,75,PECO-GAS,residential,Intro,Variable,3,0.59,0.59,,,,,,,,,19,,gze,577,,,gz_guide10,Goal Zero Guide 10,P3M,,,N,,Y,,,,,,All
211921,437FC949-2E83,nrg_residential,mass_market,web,,,renewable_plan_gas,Carbon Offset Plan,Goal Zero Guide 10 (Gas),04/23/2019,,PA,Gas,77,NFGPA,residential,intro,variable,3,0.51,0.51,,,,,,,,,19,,gze,577,,,gz_guide10,Goal Zero Guide 10,P3M,,,N,,Y,,,,,,All
211658,CDE25194-5E64,nrg_residential,mass_market,web,,,renewable_plan_gas,Carbon Offset Plan,Goal Zero Guide 10 (Gas),04/22/2019,,IL,Gas,69,PEOPGAS,residential,Intro,Variable,3,0.55,0.55,,,,,,,,,19,,gze,577,,,gz_guide10,Goal Zero Guide 10,P3M,,,N,,Y,,,,,,All
211659,CE511FAF-AB2D,nrg_residential,mass_market,web,,,renewable_plan_gas,Carbon Offset Plan,Goal Zero Guide 10 (Gas),04/22/2019,,IL,Gas,70,NICOR,residential,Intro,variable,3,0.49,0.49,,,,,,,,,19,,gze,577,,,gz_guide10,Goal Zero Guide 10,P3M,,,N,,Y,,,,,,All
211646,CB2C43F6-456C,nrg_residential,mass_market,web,,,renewable_plan_gas,Carbon Offset Plan,Goal Zero Guide 10 (Gas),04/22/2019,,MD,Gas,56,BGG,residential,Intro,Variable,3,0.47,0.47,,,,,,,,,19,,gze,577,,,gz_guide10,Goal Zero Guide 10,P3M,,,N,,Y,,,,,,All
211654,CD4208E3-1D21,nrg_residential,mass_market,web,,,renewable_plan_gas,Carbon Offset Plan,Goal Zero Guide 10 (Gas),04/22/2019,,MD,Gas,57,WGL,residential,Intro,variable,3,0.51,0.51,,,,,,,,,19,,gze,577,,,gz_guide10,Goal Zero Guide 10,P3M,,,N,,Y,,,,,,All
211647,CB33D1C1-B369,nrg_residential,mass_market,web,,,renewable_plan_gas,Carbon Offset Plan,Goal Zero Guide 10 (Gas),04/22/2019,,NJ,Gas,48,PSEG Gas,residential,Intro,Variable,3,0.37,0.37,,,,,,,,,19,,gze,577,,,gz_guide10,Goal Zero Guide 10,P3M,,,N,,Y,,,,,,All
211655,CD5F031C-B3D3,nrg_residential,mass_market,web,,,renewable_plan_gas,Carbon Offset Plan,Goal Zero Guide 10 (Gas),04/22/2019,,NJ,Gas,80,SJersey,residential,Intro,Variable,3,0.55,0.55,,,,,,,,,19,,gze,577,,,gz_guide10,Goal Zero Guide 10,P3M,,,N,,Y,,,,,,All
211656,CD6454FF-F4FF,nrg_residential,mass_market,web,,,renewable_plan_gas,Carbon Offset Plan,Goal Zero Guide 10 (Gas),04/22/2019,,OH,Gas,50,COLOHG,residential,Intro,Variable,3,5.39,0.539,,,,,,,,,19,,gze,577,,,gz_guide10,Goal Zero Guide 10,P3M,,,N,,Y,,,,,,All
211657,CDCCF2DE-2746,nrg_residential,mass_market,web,,,renewable_plan_gas,Carbon Offset Plan,Goal Zero Guide 10 (Gas),04/22/2019,,OH,Gas,51,DUKEOHG,residential,Intro,Variable,3,0.539,0.539,,,,,,,,,19,,gze,577,,,gz_guide10,Goal Zero Guide 10,P3M,,,N,,Y,,,,,,All
211661,CF2D4B6C-724A,nrg_residential,mass_market,web,,,renewable_plan_gas,Carbon Offset Plan,Goal Zero Guide 10 (Gas),04/22/2019,,PA,Gas,64,COLPAG,residential,Intro,Variable,3,3.69,0.369,,,,,,,,,19,,gze,577,,,gz_guide10,Goal Zero Guide 10,P3M,,,N,,Y,,,,,,All
211660,CE829C38-F4AA,nrg_residential,mass_market,web,,,renewable_plan_gas,Carbon Offset Plan,Goal Zero Guide 10 (Gas),04/22/2019,,PA,Gas,65,PNGPA,residential,Intro,Variable,3,3.6876,3.6876,,,,,,,,,19,,gze,577,,,gz_guide10,Goal Zero Guide 10,P3M,,,N,,Y,,,,,,All
211652,CC7270E5-F73A,nrg_residential,mass_market,web,,,renewable_plan_gas,Carbon Offset Plan,Goal Zero Guide 10 (Gas),04/22/2019,,PA,Gas,76,PGW,residential,Intro,Variable,3,0.53,0.53,,,,,,,,,19,,gze,577,,,gz_guide10,Goal Zero Guide 10,P3M,,,N,,Y,,,,,,All
227216,B71E2D78-0EB3,nrg_residential,mass_market,web,,,renewable_plan_gas_corporate,Carbon Offset Plan,Goal Zero Guide 10 (Gas) - nrghomepower.com,01/06/2020,,PA,Gas,68,UGIG,residential,Intro,Variable,3,0.49,0.49,,,,,,,,,19,,gze,577,,,gz_guide10,Goal Zero Guide 10,P3M,,,N,,Y,,,,,,All
226358,7603646E-CDF8,nrg_residential,mass_market,web,,,renewable_plan_gas_corporate,Carbon Offset Plan,Goal Zero Guide 10 (Gas) - nrghomepower.com,10/18/2019,,PA,Gas,75,PECO-GAS,residential,Intro,Variable,3,0.59,0.59,,,,,,,,,19,,gze,577,,,gz_guide10,Goal Zero Guide 10,P3M,,,N,,Y,,,,,,All
211662,CF4993A8-E3E7,nrg_residential,mass_market,web,,,renewable_plan_gas_corporate,Carbon Offset Plan,Goal Zero Guide 10 (Gas) - nrghomepower.com,04/22/2019,,IL,Gas,69,PEOPGAS,residential,Intro,Variable,3,0.55,0.55,,,,,,,,,19,,gze,577,,,gz_guide10,Goal Zero Guide 10,P3M,,,N,,Y,,,,,,All
211663,CF5449B3-0BB8,nrg_residential,mass_market,web,,,renewable_plan_gas_corporate,Carbon Offset Plan,Goal Zero Guide 10 (Gas) - nrghomepower.com,04/22/2019,,IL,Gas,70,NICOR,residential,Intro,variable,3,0.49,0.49,,,,,,,,,19,,gze,577,,,gz_guide10,Goal Zero Guide 10,P3M,,,N,,Y,,,,,,All
211664,CF9CF70E-97CE,nrg_residential,mass_market,web,,,renewable_plan_gas_corporate,Carbon Offset Plan,Goal Zero Guide 10 (Gas) - nrghomepower.com,04/22/2019,,MD,Gas,56,BGG,residential,Intro,Variable,3,0.47,0.47,,,,,,,,,19,,gze,577,,,gz_guide10,Goal Zero Guide 10,P3M,,,N,,Y,,,,,,All
211665,CFBA6633-7A9C,nrg_residential,mass_market,web,,,renewable_plan_gas_corporate,Carbon Offset Plan,Goal Zero Guide 10 (Gas) - nrghomepower.com,04/22/2019,,MD,Gas,57,WGL,residential,Intro,variable,3,0.51,0.51,,,,,,,,,19,,gze,577,,,gz_guide10,Goal Zero Guide 10,P3M,,,N,,Y,,,,,,All
211666,D13D2B05-7C24,nrg_residential,mass_market,web,,,renewable_plan_gas_corporate,Carbon Offset Plan,Goal Zero Guide 10 (Gas) - nrghomepower.com,04/22/2019,,NJ,Gas,48,PSEG Gas,residential,Intro,Variable,3,0.37,0.37,,,,,,,,,19,,gze,577,,,gz_guide10,Goal Zero Guide 10,P3M,,,N,,Y,,,,,,All
211667,D1499330-06D6,nrg_residential,mass_market,web,,,renewable_plan_gas_corporate,Carbon Offset Plan,Goal Zero Guide 10 (Gas) - nrghomepower.com,04/22/2019,,NJ,Gas,80,SJersey,residential,Intro,Variable,3,0.55,0.55,,,,,,,,,19,,gze,577,,,gz_guide10,Goal Zero Guide 10,P3M,,,N,,Y,,,,,,All
211668,D18E231A-C3A9,nrg_residential,mass_market,web,,,renewable_plan_gas_corporate,Carbon Offset Plan,Goal Zero Guide 10 (Gas) - nrghomepower.com,04/22/2019,,OH,Gas,50,COLOHG,residential,Intro,Variable,3,5.39,0.539,,,,,,,,,19,,gze,577,,,gz_guide10,Goal Zero Guide 10,P3M,,,N,,Y,,,,,,All
211669,D19BA66E-1429,nrg_residential,mass_market,web,,,renewable_plan_gas_corporate,Carbon Offset Plan,Goal Zero Guide 10 (Gas) - nrghomepower.com,04/22/2019,,OH,Gas,51,DUKEOHG,residential,Intro,Variable,3,0.539,0.539,,,,,,,,,19,,gze,577,,,gz_guide10,Goal Zero Guide 10,P3M,,,N,,Y,,,,,,All
211670,D1D5C20E-65A7,nrg_residential,mass_market,web,,,renewable_plan_gas_corporate,Carbon Offset Plan,Goal Zero Guide 10 (Gas) - nrghomepower.com,04/22/2019,,PA,Gas,64,COLPAG,residential,Intro,Variable,3,3.69,0.369,,,,,,,,,19,,gze,577,,,gz_guide10,Goal Zero Guide 10,P3M,,,N,,Y,,,,,,All
211671,D1E04E07-E3EC,nrg_residential,mass_market,web,,,renewable_plan_gas_corporate,Carbon Offset Plan,Goal Zero Guide 10 (Gas) - nrghomepower.com,04/22/2019,,PA,Gas,65,PNGPA,residential,Intro,Variable,3,3.6876,3.6876,,,,,,,,,19,,gze,577,,,gz_guide10,Goal Zero Guide 10,P3M,,,N,,Y,,,,,,All
211676,D2A70A63-481D,nrg_residential,mass_market,web,,,renewable_plan_gas_corporate,Carbon Offset Plan,Goal Zero Guide 10 (Gas) - nrghomepower.com,04/22/2019,,PA,Gas,76,PGW,residential,Intro,Variable,3,0.53,0.53,,,,,,,,,19,,gze,577,,,gz_guide10,Goal Zero Guide 10,P3M,,,N,,Y,,,,,,All
211677,D2B66CB6-3F1A,nrg_residential,mass_market,web,,,renewable_plan_gas_corporate,Carbon Offset Plan,Goal Zero Guide 10 (Gas) - nrghomepower.com,04/22/2019,,PA,Gas,77,NFGPA,residential,Intro,Variable,3,0.51,0.51,,,,,,,,,19,,gze,577,,,gz_guide10,Goal Zero Guide 10,P3M,,,N,,Y,,,,,,All
227953,B996AC03-3DC0,nrg_residential,mass_market,web,,,spw_2mon_30000_bonus_15pt_earn_gas,Power Trip Natural Gas Plan with Speedy Rewards points,"30,000 bonus/ 15 points per $1 - January 2020 DM",01/09/2020,,MD,Gas,56,BGG,residential,intro,variable,3,0.35,0.35,,,,,,,,,6,,spw,409,"30,000 points",2 Months,,,,15*,1 Month,N,23.0,Y,,,,,,All
227954,B9A846F7-741B,nrg_residential,mass_market,web,,,spw_2mon_30000_bonus_15pt_earn_gas,Power Trip Natural Gas Plan with Speedy Rewards points,"30,000 bonus/ 15 points per $1 - January 2020 DM",01/09/2020,,MD,Gas,57,WGL,residential,Intro,variable,3,0.43,0.43,,,,,,,,,6,,spw,409,"30,000 points",2 Months,,,,15*,1 Month,N,23.0,Y,,,,,,All
227831,94569192-2C1A,nrg_residential,mass_market,web,,,spw_2mon_30000_bonus_15pt_earn_gas,Power Trip Natural Gas Plan with Speedy Rewards points,"30,000 bonus/ 15 points per $1 (gas) - Jan 2020 DM",01/09/2020,,IL,Gas,69,PEOPGAS,residential,intro,variable,3,0.27,0.27,,,,,,,,,6,,spw,409,"30,000 points",2 Months,,,,15*,1 Month,N,23.0,Y,,,,,,All
227832,945899D6-9810,nrg_residential,mass_market,web,,,spw_2mon_30000_bonus_15pt_earn_gas,Power Trip Natural Gas Plan with Speedy Rewards points,"30,000 bonus/ 15 points per $1 (gas) - Jan 2020 DM",01/09/2020,,IL,Gas,70,NICOR,residential,intro,variable,3,0.25,0.25,,,,,,,,,6,,spw,409,"30,000 points",2 Months,,,,15*,1 Month,N,23.0,Y,,,,,,All
227833,94B29977-48B0,nrg_residential,mass_market,web,,,spw_2mon_30000_bonus_15pt_earn_gas,Power Trip Natural Gas Plan with Speedy Rewards points,"30,000 bonus/ 15 points per $1 (gas) - Jan 2020 DM",01/09/2020,,NJ,Gas,48,PSEG Gas,residential,intro,variable,3,0.31,0.31,,,,,,,,,6,,spw,409,"30,000 points",2 Months,,,,15*,1 Month,N,23.0,Y,,,,,,All
227834,94D44FF4-C678,nrg_residential,mass_market,web,,,spw_2mon_30000_bonus_15pt_earn_gas,Power Trip Natural Gas Plan with Speedy Rewards points,"30,000 bonus/ 15 points per $1 (gas) - Jan 2020 DM",01/09/2020,,NJ,Gas,49,NJNG,residential,intro,variable,3,0.35,0.35,,,,,,,,,6,,spw,409,"30,000 points",2 Months,,,,15*,1 Month,N,23.0,Y,,,,,,All
227835,9550D494-2BB7,nrg_residential,mass_market,web,,,spw_2mon_30000_bonus_15pt_earn_gas,Power Trip Natural Gas Plan with Speedy Rewards points,"30,000 bonus/ 15 points per $1 (gas) - Jan 2020 DM",01/09/2020,,NJ,Gas,80,SJersey,residential,intro,variable,3,0.41,0.41,,,,,,,,,6,,spw,409,"30,000 points",2 Months,,,,15*,1 Month,N,23.0,Y,,,,,,All
227836,9560F220-1496,nrg_residential,mass_market,web,,,spw_2mon_30000_bonus_15pt_earn_gas,Power Trip Natural Gas Plan with Speedy Rewards points,"30,000 bonus/ 15 points per $1 (gas) - Jan 2020 DM",01/09/2020,,OH,Gas,50,COLOHG,residential,intro,Variable,3,3.29,0.329,,,,,,,,,6,,spw,409,"30,000 points",2 Months,,,,15*,1 Month,N,23.0,Y,,,,,,All
227837,95C5CA1F-3542,nrg_residential,mass_market,web,,,spw_2mon_30000_bonus_15pt_earn_gas,Power Trip Natural Gas Plan with Speedy Rewards points,"30,000 bonus/ 15 points per $1 (gas) - Jan 2020 DM",01/09/2020,,OH,Gas,51,DUKEOHG,residential,intro,Variable,3,0.329,0.329,,,,,,,,,6,,spw,409,"30,000 points",2 Months,,,,15*,1 Month,N,23.0,Y,,,,,,All
227838,961ECDB2-30BC,nrg_residential,mass_market,web,,,spw_2mon_30000_bonus_15pt_earn_gas,Power Trip Natural Gas Plan with Speedy Rewards points,"30,000 bonus/ 15 points per $1 (gas) - Jan 2020 DM",01/09/2020,,OH,Gas,52,DEOHG,residential,intro,Variable,3,2.89,2.89,,,,,,,,,6,,spw,409,"30,000 points",2 Months,,,,15*,1 Month,N,23.0,Y,,,,,,All
227839,9662A3C7-EFCD,nrg_residential,mass_market,web,,,spw_2mon_30000_bonus_15pt_earn_gas,Power Trip Natural Gas Plan with Speedy Rewards points,"30,000 bonus/ 15 points per $1 (gas) - Jan 2020 DM",01/09/2020,,PA,Gas,64,COLPAG,residential,Intro,variable,3,2.99,0.299,,,,,,,,,6,,spw,409,"30,000 points",2 Months,,,,15*,1 Month,N,23.0,Y,,,,,,All
227840,96774E3F-26FC,nrg_residential,mass_market,web,,,spw_2mon_30000_bonus_15pt_earn_gas,Power Trip Natural Gas Plan with Speedy Rewards points,"30,000 bonus/ 15 points per $1 (gas) - Jan 2020 DM",01/09/2020,,PA,Gas,65,PNGPA,residential,Intro,variable,3,2.29,2.29,,,,,,,,,6,,spw,409,"30,000 points",2 Months,,,,15*,1 Month,N,23.0,Y,,,,,,All
227843,970E5EF6-FCA9,nrg_residential,mass_market,web,,,spw_2mon_30000_bonus_15pt_earn_gas,Power Trip Natural Gas Plan with Speedy Rewards points,"30,000 bonus/ 15 points per $1 (gas) - Jan 2020 DM",01/09/2020,,PA,Gas,68,UGIG,residential,intro,variable,3,0.45,0.45,,,,,,,,,6,,spw,409,"30,000 points",2 Months,,,,15*,1 Month,N,23.0,Y,,,,,,All
227844,97A29FE6-1113,nrg_residential,mass_market,web,,,spw_2mon_30000_bonus_15pt_earn_gas,Power Trip Natural Gas Plan with Speedy Rewards points,"30,000 bonus/ 15 points per $1 (gas) - Jan 2020 DM",01/09/2020,,PA,Gas,75,PECO-GAS,residential,intro,variable,3,0.39,0.39,,,,,,,,,6,,spw,409,"30,000 points",2 Months,,,,15*,1 Month,N,23.0,Y,,,,,,All
227845,97EDC830-D672,nrg_residential,mass_market,web,,,spw_2mon_30000_bonus_15pt_earn_gas,Power Trip Natural Gas Plan with Speedy Rewards points,"30,000 bonus/ 15 points per $1 (gas) - Jan 2020 DM",01/09/2020,,PA,Gas,76,PGW,residential,intro,variable,3,0.45,0.45,,,,,,,,,6,,spw,409,"30,000 points",2 Months,,,,15*,1 Month,N,23.0,Y,,,,,,All
227846,982BA116-5556,nrg_residential,mass_market,web,,,spw_2mon_30000_bonus_15pt_earn_gas,Power Trip Natural Gas Plan with Speedy Rewards points,"30,000 bonus/ 15 points per $1 (gas) - Jan 2020 DM",01/09/2020,,PA,Gas,77,NFGPA,residential,intro,variable,3,0.33,0.33,,,,,,,,,6,,spw,409,"30,000 points",2 Months,,,,15*,1 Month,N,23.0,Y,,,,,,All
210747,DAC30B66-CCD2,nrg_residential,mass_market,web,,,spw_2mon_30000_bonus_15pt_earn_gas_corporate,Power Trip Natural Gas Plan with Speedy Rewards points,"30,000 bonus/ 15 points per $1 (Gas) - nrghomepower.com",04/21/2019,,IL,Gas,69,PEOPGAS,residential,intro,variable,3,0.55,0.55,,,,,,,,,6,,spw,409,"30,000 points",2 Months,,,,15*,1 Month,N,23.0,Y,,,,,,All
210746,DA902C9F-98A6,nrg_residential,mass_market,web,,,spw_2mon_30000_bonus_15pt_earn_gas_corporate,Power Trip Natural Gas Plan with Speedy Rewards points,"30,000 bonus/ 15 points per $1 (Gas) - nrghomepower.com",04/21/2019,,IL,Gas,70,NICOR,residential,intro,variable,3,0.45,0.45,,,,,,,,,6,,spw,409,"30,000 points",2 Months,,,,15*,1 Month,N,23.0,Y,,,,,,All
210748,DADB3270-D510,nrg_residential,mass_market,web,,,spw_2mon_30000_bonus_15pt_earn_gas_corporate,Power Trip Natural Gas Plan with Speedy Rewards points,"30,000 bonus/ 15 points per $1 (Gas) - nrghomepower.com",04/21/2019,,MD,Gas,56,BGG,residential,intro,variable,3,0.47,0.47,,,,,,,,,6,,spw,409,"30,000 points",2 Months,,,,15*,1 Month,N,23.0,Y,,,,,,All
210749,DAEC9030-C403,nrg_residential,mass_market,web,,,spw_2mon_30000_bonus_15pt_earn_gas_corporate,Power Trip Natural Gas Plan with Speedy Rewards points,"30,000 bonus/ 15 points per $1 (Gas) - nrghomepower.com",04/21/2019,,MD,Gas,57,WGL,residential,Intro,variable,3,0.45,0.45,,,,,,,,,6,,spw,409,"30,000 points",2 Months,,,,15*,1 Month,N,23.0,Y,,,,,,All
210751,DB0873B4-ADDB,nrg_residential,mass_market,web,,,spw_2mon_30000_bonus_15pt_earn_gas_corporate,Power Trip Natural Gas Plan with Speedy Rewards points,"30,000 bonus/ 15 points per $1 (Gas) - nrghomepower.com",04/21/2019,,NJ,Gas,48,PSEG Gas,residential,Intro,Variable,3,0.37,0.37,,,,,,,,,6,,spw,409,"30,000 points",2 Months,,,,15*,1 Month,N,23.0,Y,,,,,,All
210752,DB136F84-708C,nrg_residential,mass_market,web,,,spw_2mon_30000_bonus_15pt_earn_gas_corporate,Power Trip Natural Gas Plan with Speedy Rewards points,"30,000 bonus/ 15 points per $1 (Gas) - nrghomepower.com",04/21/2019,,NJ,Gas,80,SJersey,residential,Intro,Variable,3,0.51,0.51,,,,,,,,,6,,spw,409,"30,000 points",2 Months,,,,15*,1 Month,N,23.0,Y,,,,,,All
210753,DB231EA4-9469,nrg_residential,mass_market,web,,,spw_2mon_30000_bonus_15pt_earn_gas_corporate,Power Trip Natural Gas Plan with Speedy Rewards points,"30,000 bonus/ 15 points per $1 (Gas) - nrghomepower.com",04/21/2019,,OH,Gas,50,COLOHG,residential,intro,Variable,3,4.19,0.419,,,,,,,,,6,,spw,409,"30,000 points",2 Months,,,,15*,1 Month,N,23.0,Y,,,,,,All
210755,DB9806C6-0BD1,nrg_residential,mass_market,web,,,spw_2mon_30000_bonus_15pt_earn_gas_corporate,Power Trip Natural Gas Plan with Speedy Rewards points,"30,000 bonus/ 15 points per $1 (Gas) - nrghomepower.com",04/21/2019,,OH,Gas,51,DUKEOHG,residential,intro,Variable,3,0.419,0.419,,,,,,,,,6,,spw,409,"30,000 points",2 Months,,,,15*,1 Month,N,23.0,Y,,,,,,All
210756,DBB2B620-FA1D,nrg_residential,mass_market,web,,,spw_2mon_30000_bonus_15pt_earn_gas_corporate,Power Trip Natural Gas Plan with Speedy Rewards points,"30,000 bonus/ 15 points per $1 (Gas) - nrghomepower.com",04/21/2019,,PA,Gas,64,COLPAG,residential,Intro,Variable,3,2.99,0.299,,,,,,,,,6,,spw,409,"30,000 points",2 Months,,,,15*,1 Month,N,23.0,Y,,,,,,All
210760,DC72FAAD-740D,nrg_residential,mass_market,web,,,spw_2mon_30000_bonus_15pt_earn_gas_corporate,Power Trip Natural Gas Plan with Speedy Rewards points,"30,000 bonus/ 15 points per $1 (Gas) - nrghomepower.com",04/21/2019,,PA,Gas,65,PNGPA,residential,Intro,Variable,3,3.6876,3.6876,,,,,,,,,6,,spw,409,"30,000 points",2 Months,,,,15*,1 Month,N,23.0,Y,,,,,,All
210762,DCC2EE68-126B,nrg_residential,mass_market,web,,,spw_2mon_30000_bonus_15pt_earn_gas_corporate,Power Trip Natural Gas Plan with Speedy Rewards points,"30,000 bonus/ 15 points per $1 (Gas) - nrghomepower.com",04/21/2019,,PA,Gas,68,UGIG,residential,intro,variable,3,0.51,0.51,,,,,,,,,6,,spw,409,"30,000 points",2 Months,,,,15*,1 Month,N,23.0,Y,,,,,,All
210758,DC0CF8F5-2CC8,nrg_residential,mass_market,web,,,spw_2mon_30000_bonus_15pt_earn_gas_corporate,Power Trip Natural Gas Plan with Speedy Rewards points,"30,000 bonus/ 15 points per $1 (Gas) - nrghomepower.com",04/21/2019,,PA,Gas,75,PECO-GAS,residential,intro,variable,3,0.51,0.51,,,,,,,,,6,,spw,409,"30,000 points",2 Months,,,,15*,1 Month,N,23.0,Y,,,,,,All
210759,DC43AB3B-C07A,nrg_residential,mass_market,web,,,spw_2mon_30000_bonus_15pt_earn_gas_corporate,Power Trip Natural Gas Plan with Speedy Rewards points,"30,000 bonus/ 15 points per $1 (Gas) - nrghomepower.com",04/21/2019,,PA,Gas,76,PGW,residential,intro,variable,3,0.49,0.49,,,,,,,,,6,,spw,409,"30,000 points",2 Months,,,,15*,1 Month,N,23.0,Y,,,,,,All
210757,DBF639B4-116D,nrg_residential,mass_market,web,,,spw_2mon_30000_bonus_15pt_earn_gas_corporate,Power Trip Natural Gas Plan with Speedy Rewards points,"30,000 bonus/ 15 points per $1 (Gas) - nrghomepower.com",04/21/2019,,PA,Gas,77,NFGPA,residential,intro,variable,3,0.47,0.47,,,,,,,,,6,,spw,409,"30,000 points",2 Months,,,,15*,1 Month,N,23.0,Y,,,,,,All
227827,9363327B-2592,nrg_residential,mass_market,web,,,spw_2mon_50000_bonus_15pcnt_earn,Power Trip Electric Plan with Speedy Rewards points,"50,000 bonus/ 15 points per $1 - Jan 2020 DM",01/09/2020,,IL,Electric,81,Ameren,residential,intro,variable,3,0.04,0.04,,,,,,,,,6,,spw,408,"50,000 points",2 Months,,,,15*,1 Month,N,23.0,Y,,,,,,All
227828,93879272-F5A6,nrg_residential,mass_market,web,,,spw_2mon_50000_bonus_15pcnt_earn,Power Trip Electric Plan with Speedy Rewards points,"50,000 bonus/ 15 points per $1 - Jan 2020 DM",01/09/2020,,NJ,Electric,30,RECO,residential,intro,variable,3,0.1,0.1,,,,,,,,,6,,spw,408,"50,000 points",2 Months,,,,15*,1 Month,N,23.0,Y,,,,,,All
227829,93D94923-9290,nrg_residential,mass_market,web,,,spw_2mon_50000_bonus_15pcnt_earn,Power Trip Electric Plan with Speedy Rewards points,"50,000 bonus/ 15 points per $1 - Jan 2020 DM",01/09/2020,,OH,Electric,72,CEI,residential,intro,variable,3,0.037,0.037,,,,,,,,,6,,spw,408,"50,000 points",2 Months,,,,15*,1 Month,N,23.0,Y,,,,,,All
227830,93FCDD04-CC78,nrg_residential,mass_market,web,,,spw_2mon_50000_bonus_15pcnt_earn,Power Trip Electric Plan with Speedy Rewards points,"50,000 bonus/ 15 points per $1 - Jan 2020 DM",01/09/2020,,OH,Electric,73,OE,residential,intro,variable,3,0.037,0.037,,,,,,,,,6,,spw,408,"50,000 points",2 Months,,,,15*,1 Month,N,23.0,Y,,,,,,All
228585,8F05481C-EEE7,nrg_residential,mass_market,web,,,spw_2mon_50000_bonus_15pcnt_earn_corporate,Power Trip Electric Plan with Speedy Rewards points,"50,000 bonus/ 15 points per $1 - nrghomepower.com",02/09/2020,,OH,Electric,72,CEI,residential,intro,variable,3,0.049,0.049,,,,,,,,,6,,spw,408,"50,000 Points",2 Months,,,,15*,1 Month,N,23.0,Y,,,,,,All
228584,8CB24E3E-3540,nrg_residential,mass_market,web,,,spw_2mon_50000_bonus_15pcnt_earn_corporate,Power Trip Electric Plan with Speedy Rewards points,"50,000 bonus/ 15 points per $1 - nrghomepower.com",02/09/2020,,OH,Electric,73,OE,residential,intro,variable,3,0.051,0.051,,,,,,,,,6,,spw,408,"50,000 Points",2 Months,,,,15*,1 Month,N,23.0,Y,,,,,,All
210764,DCDA996C-6515,nrg_residential,mass_market,web,,,spw_2mon_50000_bonus_15pcnt_earn_corporate,Power Trip Electric Plan with Speedy Rewards points,"50,000 bonus/ 15 points per $1 - nrghomepower.com",04/21/2019,,IL,Electric,81,Ameren,residential,intro,variable,3,0.051,0.051,,,,,,,,,6,,spw,408,"50,000 points",2 Months,,,,15*,1 Month,N,23.0,Y,,,,,,All
210765,DCEF8152-7221,nrg_residential,mass_market,web,,,spw_2mon_50000_bonus_15pcnt_earn_corporate,Power Trip Electric Plan with Speedy Rewards points,"50,000 bonus/ 15 points per $1 - nrghomepower.com",04/21/2019,,NJ,Electric,30,RECO,residential,intro,variable,3,0.135,0.135,,,,,,,,,6,,spw,408,"50,000 points",2 Months,,,,15*,1 Month,N,23.0,Y,,,,,,All
227969,C12CD5E2-7234,nrg_residential,mass_market,web,,,swa_12mofix_10pct_12500_3pcnt_earn,SWA Premier - Fixed Price Test 12mo Fixed/10% Disc,"12,500 /3 points per $1  (12mo fixed/10% disc) - January 2020 DM",01/09/2020,,OH,Electric,72,CEI,residential,Contract,Fixed,12,0.045,0.045,,,,,$0.00,,,,6,,swa,98,"12,500 Miles",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
