Action,SKU,CampaignID,OfferID,BrandSlug,ChannelSlug,SubChannel,Ranking,ProductSlug,ProductName,ProductDescription,BaseProduct,ProductPath,ExpirationDate,StateSlug,Commodity,UtilitySlug,UtilityZone,PremiseType,PricingTerm,PricingEngineLockType,TermsOfServiceType,UtilityRate,Rate,UtilityOnPeakRate,OnPeakRate,UtilityOffPeakRate,OffPeakRate,PenaltyType,EarlyCancellationFee,DailyServiceCharge,MonthlyServiceCharge,VASCode,ProductEligibilityClass,Adder,PartnerCode,PromoCode,MerchandiseText,MerchandiseSlug,MerchandiseVesting,SignupBonus,SignupVesting,OngoingValue,OngoingFrequency,PriorityLevel,TermsOfServiceTemplate,RequiresPriceChangeNotice,RateCategory
None,gb6ed83dc0c09cf8,U-00004496,1000043804,nrg_residential,web,,,nemours_gives_flex_corporate,Flexible plan that benefits duPont Hospital for Children,"$50 contribution to Nemours after 1 month of service, and 1% ongoing contribution annually - nrghomepower.com",,,02/02/2222,nj,electric,pseg,,residential,3,intro,variable,0.151,0.151,,,,,,,,,6,,,nem,142,,,,$50,1 Months,1%,12 Months,26.0,,False,NRGHRVAR2
None,gb6eedf9d8c1a36a,U-00004421,1000047745,nrg_residential,retention,,3.0,retention_cb_and_green,Cash Back + Green Option,SAVE1 Retention 6 Month 1% Cash Back and 25% Green,,SAVE1,02/02/2222,nj,electric,ace,,residential,6,contract,fixed,0.111,0.111,,,,,prorated,60.0,,,7,,,rtn,522,,,,,,1%,3 Months,,,False,NRGHRFIX2
None,gb6f6f2170999dec,U-00005640,1000050050,nrg_residential,web,,,fnf_ual_2m_13000_bonus_3pcnt_earn,FNF CH Power Trip Electric Plan with MileagePlus miles,"13,000 after 2M/ 3 miles per $1 (Cardholder)",Fixed,,04/04/4444,oh,electric,cei,,residential,12,contract,fixed,0.068,0.068,,,,,prorated,0.0,,,6,,,ual,198,,,,"13,000 Miles",2 Months,3*,1 Month,8.0,,False,NRGHRFIX
None,gb705abb393d6a19,U-00004834,1000049437,nrg_residential,web,,,csr_2mon_10000_bonus_2pcnt_earn_corporate,Power Play Electric Plan with Caesars Rewards,"10,000 bonus/ 2 credits per $1 - nrghomepower.com",,,02/02/2222,pa,electric,ppl,,residential,3,intro,variable,0.075,0.075,,,,,,,,,6,,,csr,47,,,,"10,000 Points",2 Months,2*,1 Month,23.0,,False,NRGHRVAR
None,gb70b26ab2ef15e0,U-00005399,1000049867,nrg_residential,inbound_telemarketing,,,3m_amtrak_20k_2mnths,Amtrak Double Points Offer,"20,000 Amtrak Guest Rewards points after 2 months for electric, 2,500 points for adding Gas",variable,hidden,03/03/3333,pa,electric,peco,,residential,3,intro,variable,0.15,0.15,,,,,,,,,6,,,atk,249,,,,"20,000 Points",2 Months,2*,1 Month,23.0,,False,NRGHRVAR
None,gb70c993bf5ca7a0,U-00004701,1000035181,nrg_residential,inbound_telemarketing,,,google_home_12mnths_corporate,12M Speak & Play,12M Speak & Play Google Home - nrghomepower.com,,Google Products,12/31/9999,nj,electric,ace,,residential,12,contract,fixed,0.125,0.125,,,,,prorated,120.0,,,6,,,goo,193,Google Home,google_home,P3M,,,,,,,False,NRGHRFIX2
None,gb70d70f5131f468,U-00005725,1000050290,nrg_residential,rollover,,,variable,Variable,Basic Realtor Fixed Plan,Fixed,Customer Facing,04/04/4444,nj,electric,reco,,residential,1,intro,variable,0.119,0.119,,,,,,0.0,,,6,,,ref,632,,,,$25,3 Months,1%,12 Months,,,False,NRGHRVAR2
None,gb70eeec9d752472,U-00005260,1000047294,nrg_residential,web,,,ual_6mofix_15pct_10000_2pct_earn,UAL - Fixed Price Test 6mo Fixed/15% Disc,"10,000 /2 points per $1  (6mo fixed/15% disc) - January 2020 DM",,,12/31/9999,ma,electric,camb,,residential,6,contract,fixed,0.105,0.105,,,,,prorated,60.0,,,6,,,ual,47,,,,"10,000 Miles",2 Months,2*,1 Month,23.0,,False,NRGHRFIX
None,gb71d63fd043b30b,U-00005332,1000049054,nrg_residential,retail,Sams_45_bonus,,3m_samsclub_45_3mnths,Sams Club Affinity Plan,"$45 gift card after 3 months,$45 gift card annually",,,12/31/9999,oh,electric,oe,,residential,3,intro,variable,0.05,0.05,,,,,,,,,6,,,sam,199,,,,$45,3 months,45 dollars,12 Months,22.0,NRGH-OH-PE-V01-20170623,False,NRGHRVAR
None,gb72670c5b7da9bd,U-00004440,1000047902,nrg_residential,retention,,4.0,retention_no_frills,No Frills,SAVE1 Retention 6 Month No Frills,,SAVE1,02/02/2222,nj,electric,jcpl,,residential,6,contract,fixed,0.095,0.095,,,,,prorated,60.0,,,6,,,rtn,524,,,,,,,,,,False,NRGHRFIX2
None,gb72a04c3ba82a7b,U-00005521,1000050077,nrg_residential,inbound_telemarketing,,,employee_offer,Employee Offer,Employee Offer,Fixed,hidden,04/04/4444,nj,electric,reco,,residential,1,intro,variable,0.098,0.098,,,,,,,,,6,,,emp,524,,,,,,,,18.0,,False,NRGHRVAR2
None,gb7305cba06c98b4,U-00004912,1000036893,nrg_residential,retention,,3.0,nst_1mon_15mon_fixed,Learn & Conserve Plan,Google Nest after 1 month of service,,Lead,02/02/2222,pa,electric,wpp,,residential,15,contract,fixed,0.08199999999999999,0.08199999999999999,,,,,prorated,150.0,,,6,,,nst,612,Google Nest Learning Thermostat,nest_learning_thermostat,1 month,,,,,,,True,NRGHRFIX
None,gb73ccdad6b02bf5,U-00005545,1000050124,nrg_residential,inbound_telemarketing,,,csr_2mon_10000_bonus_2pcnt_earn,Power Play Electric Plan with Caesars Rewards,"10,000 bonus/ 2 credits per $1 - Jan 2020 DM",Fixed,Partnership/Hotel/Caesars,04/04/4444,oh,electric,oe,,residential,3,intro,variable,0.037,0.037,,,,,,,,,6,,,csr,47,,,,"10,000 points",2 Months,2*,1 Month,23.0,,False,NRGHRVAR
None,gb73e7edc2d5ce1b,U-00003286,1000047731,nrg_residential,web,,,gz_rockout2_black,Renewable Plan,Goal Zero Rock Out 2 Solar Speaker,,,02/02/2222,ma,electric,camb,,residential,6,contract,fixed,0.129,0.129,,,,,prorated,60.0,,,11,,,gze,406,Goal Zero Rock Out 2 Solar Rechargeable Speaker,gz_rockout2_black,P3M,,,,,,,False,NRGHRFIX
None,gb73f36d103a4b3e,U-00004808,1000049441,nrg_residential,retention,,1.0,retention_swa_2pcnt_earn_24,Power Trip 24 Month Electric Plan with Rapid Rewards points,LEAD Retention 24 Month SWA - 2 points per $1,,LEAD,02/02/2222,pa,electric,penelec,,residential,24,contract,fixed,0.086,0.086,,,,,prorated,240.0,,,6,,,swa,620,,,,,,2*,1 Month,23.0,,True,NRGHRFIX
None,gb7448ae6c74e6b0,U-00004720,1000049544,nrg_residential,web,,,spw_2mon_50000_bonus_15pcnt_earn_corporate,Power Trip Electric Plan with Speedy Rewards points,"50,000 bonus/ 15 points per $1 - nrghomepower.com",,,02/02/2222,pa,electric,duq,,residential,3,intro,variable,0.07200000000000001,0.07200000000000001,,,,,,,,,6,,,spw,408,,,,"50,000 Points",2 Months,15*,1 Month,23.0,,False,NRGHRVAR
None,gb748ecb97e7160f,U-00004837,1000047225,nrg_residential,inbound_telemarketing,,,csr_2mon_10000_bonus_2pcnt_earn,Power Play Electric Plan with Caesars Rewards,"10,000 bonus/ 2 credits per $1 - Jan 2020 DM",,Partnership/Hotel/Caesars,12/31/9999,ma,electric,camb,,residential,3,intro,variable,0.105,0.105,,,,,,,,,6,,,csr,47,,,,"10,000 Points",2 Months,2*,1 Month,23.0,,False,NRGHRVAR
None,gb772b4a7a9046c4,U-00004925,1000037366,nrg_residential,retention,,4.0,retention_goo_homehub,Google Home Hub Retention Offer,12M Speak & Play Retention Offer Google Home Hub,,LEAD,12/31/9999,nj,electric,ace,,residential,12,contract,fixed,0.135,0.135,,,,,prorated,120.0,,,6,,,goo,197,Google Home Hub,google_home_hub,P3M,,,,,,,False,NRGHRFIX2
None,gb78416f895dbc14,U-00005232,1000047365,nrg_residential,inbound_telemarketing,,,swa_2mon_12500_bonus_3pcnt_earn,SWA Premier Power Trip Electric Plan w Rapid Rewards points,"12,500 bonus/ 3 points per $1  (SWA Premier Only) - January 2020 DM",,Partnership/Airline/Southwest,12/31/9999,pa,electric,penn,,residential,3,intro,variable,0.063,0.063,,,,,,,,,6,,,swa,98,,,,"12,500 Points",2 Months,3*,1 Month,23.0,,False,NRGHRVAR
None,gb7921b4143bf543,U-00004794,1000049066,nrg_residential,retention,,1.0,retention_swa_2pcnt_earn_12,Power Trip 12 Month Electric Plan with Rapid Rewards points,LEAD Retention 12 Month SWA - 2 points per $1,,LEAD,02/02/2222,ny,electric,nyseg,,residential,12,contract,fixed,0.07125,0.07125,,,,,prorated,100.0,,,6,,,swa,620,,,,,,2*,1 Month,23.0,,False,NRGHRFIX3
None,gb7a520540d0e184,U-00004828,1000049633,nrg_residential,retail,aal,,aal_3mon_10000_bonus_2pcnt_earn,Power Trip 3 Month Electric Plan with AAdvantage miles,"10,000 bonus/ 2 miles per $1",,,02/02/2222,pa,electric,duq,,residential,3,intro,variable,0.067,0.067,,,,,,,,,6,,,aal,47,,,,"10,000 Miles",2 Months,2*,1 Month,23.0,,False,NRGHRVAR
None,gb7a5dcebf3dcb72,U-00003670,1000049312,nrg_residential,retail,nemours_flex,,nemours_gives_flex,Flexible plan that benefits duPont Hospital for Children,"$50 contribution to Nemours after 1 month of service, and 1% ongoing contribution annually",,,02/02/2222,pa,electric,penelec,,residential,3,intro,variable,0.055999999999999994,0.055999999999999994,,,,,,,,,6,,,nem,142,,,,$50,1 Months,1%,12 Months,26.0,,False,NRGHRVAR
None,gb7a7184fa4a292d,U-00003845,1000033437,nrg_residential,inbound_telemarketing,,,cash_back_only,The Cash Back Plan,Inbound Cash Back Only Plan,,*Primary Plans,02/02/2222,pa,electric,meted,,residential,6,contract,fixed,0.083,0.083,,,,,prorated,60.0,,,6,,,nrr,535,,,,$50,6 Months,5%,12 Months,,,True,NRGHRFIX
None,gb7b164713294f01,U-00005252,1000047291,nrg_residential,web,,,aal_12mofix_5pct_10000_2pct_earn,AAL - Fixed Price Test 12mo Fixed/5% Disc,"10,000 /2 points per $1  (12mo fixed/5% disc) - January 2020 DM",,,12/31/9999,ma,electric,ngntkt,,residential,12,contract,fixed,0.132,0.132,,,,,prorated,120.0,,,6,,,aal,47,,,,"10,000 Miles",2 Months,2*,1 Month,23.0,,False,NRGHRFIX
None,gb7c8e5d0f0a04da,U-00004838,1000047093,nrg_residential,web,,,csr_2mon_10000_bonus_2pcnt_earn,Power Play Electric Plan with Caesars Rewards,"10,000 bonus/ 2 credits per $1 - Jan 2020 DM",,,12/31/9999,oh,electric,dpl,,residential,3,intro,variable,0.039,0.039,,,,,,,,,6,,,csr,47,,,,"10,000 Points",2 Months,2*,1 Month,23.0,,False,NRGHRVAR
None,gb7d2ac129587629,U-00005399,1000049857,nrg_residential,inbound_telemarketing,,,3m_amtrak_20k_2mnths,Amtrak Double Points Offer,"20,000 Amtrak Guest Rewards points after 2 months for electric, 2,500 points for adding Gas",variable,hidden,03/03/3333,nj,electric,ace,,residential,3,intro,variable,0.15,0.15,,,,,,,,,6,,,atk,249,,,,"20,000 Points",2 Months,2*,1 Month,23.0,,False,NRGHRVAR2
None,gb7e2bad1dc1beed,U-00004738,1000047058,nrg_residential,inbound_telemarketing,,,ama_2mon_75_cash_3pcnt_earn,Electric Plan for AAA Mid-Atlantic members,$75 Check/ 3% Cash Back - Jan 2020 DM,,Partnership/Travel/AAA,12/31/9999,oh,electric,te,,residential,3,intro,variable,0.037000000000000005,0.037000000000000005,,,,,,,,,6,,,ama,78,,,,$75,2 Months,3%,12 Months,23.0,,False,NRGHRVAR
None,gb7e412330c82e5f,U-00003475,1000023658,nrg_residential,inbound_telemarketing,,,eagles_stadium_no,Eagles Electric Fan Plan,Eagles Fan Plan $25 Electric Gift Card,,Football Fan Plan,02/02/2222,pa,electric,peco,,residential,12,contract,fixed,0.089,0.089,,,,,prorated,120.0,,,6,,,ngn,146,,,,$25,3 Months,,,,,True,NRGHRFIX
None,gb7eadf3ac1fb286,U-00005257,1000047302,nrg_residential,inbound_telemarketing,,,ual_12mofix_5pct_12500_3pct_earn,UAL CH - Fixed Price Test 12mo Fixed/5% Disc,"12,500 /2 points per $1  (12mo fixed/5% disc) - January 2020 DM",,hidden,12/31/9999,ma,electric,meco,,residential,12,contract,fixed,0.132,0.132,,,,,prorated,120.0,,,6,,,ual,98,,,,"12,500 Miles",2 Months,3*,1 Month,23.0,,False,NRGHRFIX
None,gb7f95f6b7987d18,U-00005400,1000049858,nrg_residential,web,,,3m_amtrak_20k_2mnths,Amtrak Double Points Offer,"20,000 Amtrak Guest Rewards points after 2 months for electric, 2,500 points for adding Gas",variable,hidden,03/03/3333,nj,electric,jcpl,,residential,3,intro,variable,0.15,0.15,,,,,,,,,6,,,atk,249,,,,"20,000 Points",2 Months,2*,1 Month,23.0,,False,NRGHRVAR2
None,gb7fc0ef95acf7b5,U-00004868,1000035577,nrg_residential,inbound_telemarketing,,,fnf_swa_2m_13000_bonus_3pcnt_earn,FNF CH Power Trip Electric Plan with Rapid Rewards points,"13,000 after 2M/ 3 points per $1 (Cardholder)",,Friends and Family,02/02/2222,ma,electric,ngntkt,,residential,12,contract,fixed,0.139,0.139,,,,,prorated,120.0,,,6,,,swa,198,,,,"13,000 Miles",2 Months,3*,1 Month,8.0,,False,NRGHRFIX
None,gb7fed966deb4ab8,U-00004791,1000046707,nrg_residential,retention,,1.0,retention_ual_2pcnt_earn_3,Power Trip Electric Plan with MileagePlus miles,SAVE2 Retention 3 Month UAL - 2 miles per $1,,SAVE2,02/02/2222,pa,electric,wpp,,residential,3,intro,variable,0.057,0.057,,,,,,,,,6,,,ual,620,,,,,,2*,1 Month,23.0,,False,NRGHRVAR
None,gb8089f5d23bc77f,U-00004387,1000049656,nrg_residential,retail,pfb,,pfb_2mon_100_bonus_5pcnt_annual_earn,PA Farm Bureau Variable Plan,$100 Check/ 5% Annual Cash Back,,Partnership/Farm Bureau,02/02/2222,pa,electric,duq,,residential,3,intro,variable,0.068,0.068,,,,,,,,,6,,,pfb,639,,,,$100,2 Months,5%,12 Months,23.0,,False,NRGHRVAR
None,gb80cefd94d3ce90,U-00004853,1000035159,nrg_residential,retention,,4.0,retention_no_frills,No Frills,SAVE1 Retention 6 Month No Frills,,SAVE1,12/31/9999,ma,electric,beco,,small_business,6,contract,fixed,0.145,0.145,,,,,prorated,60.0,,,6,,,nrr,524,,,,,,,,,,False,NRHSBFIX
None,gb81858dcf6dd50b,U-00004474,1000035541,nrg_residential,web,,,blu_2mon_5000_bonus_2pcnt_earn_corporate,JetBlue Variable Plan,"5,000 bonus/ 2 points per $1 - nrghomepower.com",,,02/02/2222,md,electric,delmarva,,residential,3,intro,variable,0.08,0.08,,,,,,,,,6,,,blu,35,,,,"5,000 Points",2 Months,2*,1 Month,23.0,,False,NRGHRVAR
None,gb8413b5dd41ed1d,U-00004800,1000049688,nrg_residential,retention,,1.0,retention_ual_3pcnt_earn_3,CH Power Trip Electric Plan with MileagePlus miles,SAVE2 Retention 3 Month UAL - 3 miles per $1 (Cardholders only),,SAVE2,02/02/2222,pa,electric,meted,,residential,3,intro,variable,0.055,0.055,,,,,,,,,6,,,ual,622,,,,,,3*,1 Month,23.0,,False,NRGHRVAR
None,gb841784fc37a27c,U-00004742,1000046963,nrg_residential,inbound_telemarketing,,,atk_2mon_10000_bonus_2pcnt_earn_corporate,Power Trip Electric Plan with Amtrak Guest Rewards points,"10,000 bonus/ 2 points per $1 - nrghomepower.com",,Partnership/Travel/Amtrak,02/02/2222,ma,electric,camb,,residential,3,intro,variable,0.122,0.122,,,,,,,,,6,,,atk,47,,,,"10,000 Points",2 Months,2*,1 Month,23.0,,False,NRGHRVAR
None,gb842081d9438105,U-00005737,1000050253,nrg_residential,rollover,,,variable,Variable,"13,000 after 2M/ 3 points per $1 (Cardholder)",Fixed,Friends and Family,04/04/4444,oh,electric,oe,,residential,1,intro,variable,0.068,0.068,,,,,,0.0,,,6,,,swa,198,,,,"13,000 Miles",2 Months,3*,1 Month,,,False,NRGHRVAR
None,gb84886b510b374d,U-00004801,1000047041,nrg_residential,inbound_telemarketing,,,ual_2mon_10000_bonus_2pcnt_earn,Power Trip Electric Plan with MileagePlus miles,"10,000 bonus/ 2 miles per $1 - Jan 2020 DM",,Partnership/Airline/United Airlines,12/31/9999,oh,electric,te,,residential,3,intro,variable,0.037000000000000005,0.037000000000000005,,,,,,,,,6,,,ual,47,,,,"10,000 Miles",2 Months,2*,1 Month,23.0,,False,NRGHRVAR
None,gb851d3e4cc80b08,U-00004494,1000048207,nrg_residential,web,,,nemours_gives,Fixed plan that benefits duPont Hospital for Children,"$50 contribution to Nemours after 1 month of service, and 1% ongoing contribution annually",,,02/02/2222,pa,electric,wpp,,residential,12,contract,fixed,0.07200000000000001,0.07200000000000001,,,,,prorated,120.0,,,6,,,nem,142,,,,$50,1 Months,1%,12 Months,26.0,,True,NRGHRFIX
None,gb8525ab783c2e55,U-00004488,1000043763,nrg_residential,web,,,hop_gives_flex,Flexible Plan that Benefits Children's Hospital of Philadelphia,"$50 contribution to Children's Hospital of Philadelphia after 1 month of service, and 1% ongoing contribution annually",,,02/02/2222,nj,electric,pseg,,residential,3,intro,variable,0.151,0.151,,,,,,,,,6,,,hop,142,,,,$50,1 Months,1%,12 Months,26.0,,False,NRGHRVAR2
None,gb86108495feb509,U-00005630,1000050034,nrg_residential,web,,,fnf_75_bonus_5pcnt_earn,FNF Cash Back 6M Fixed,$75 bonus after 6M / 5% Cash Back,Fixed,,04/04/4444,oh,electric,cei,,residential,6,contract,fixed,0.047,0.047,,,,,prorated,0.0,,,6,,,nrr,187,,,,$75,6 Months,5%,12 Months,8.0,,False,NRGHRFIX
None,gb86740608b59458,U-00005506,1000050043,nrg_residential,inbound_telemarketing,,,fnf_swa_2m_10500_bonus_2pcnt_earn,FNF Power Trip Electric Plan with Rapid Rewards points,"10,500 after 2M/ 2 points per $1",Fixed,Friends and Family,04/04/4444,nj,electric,reco,,residential,12,contract,fixed,0.125,0.125,,,,,prorated,120.0,,,6,,,swa,44,,,,"10,500 Miles",2 Months,2*,1 Month,8.0,,False,NRGHRFIX2
None,gb86d78160dc0365,U-00005480,1000050009,nrg_residential,door_to_door,,,price_lock_12m,12M Price Lock Plan,12M Price Lock Plan,Fixed,,04/04/4444,oh,electric,oe,,residential,12,contract,fixed,0.069,0.069,,,,,prorated,0.0,,,6,,,nrr,524,,,,,,,,,NRGH-OH-PE-V01-20170623,False,NRGHRFIX
None,gb877762d4a5ce8f,U-00004790,1000047994,nrg_residential,retention,,1.0,retention_ama_5pcnt_earn_12,12 Month Electric Plan for AAA Mid-Atlantic members,LEAD Retention 12 Month - 5% Cash Back (Member Offer),,LEAD,02/02/2222,nj,electric,ace,,residential,12,contract,fixed,0.127,0.127,,,,,prorated,120.0,,,6,,,ama,636,,,,,,5%,12 Months,23.0,,False,NRGHRFIX2
None,gb8791bf0342408e,U-00004736,1000047068,nrg_residential,inbound_telemarketing,,,atk_2mon_10000_bonus_2pcnt_earn,Power Trip Electric Plan with Amtrak Guest Rewards points,"10,000 bonus/ 2 points per $1 - Jan 2020 DM",,Partnership/Travel/Amtrak,12/31/9999,md,electric,delmarva,,residential,3,intro,variable,0.062,0.062,,,,,,,,,6,,,atk,47,,,,"10,000 Points",2 Months,2*,1 Month,23.0,,False,NRGHRVAR
None,gb87bdab034bf1f2,U-00004889,1000047179,nrg_residential,web,,,ual_2mon_12500_bonus_3pcnt_earn,CH Power Trip Electric Plan with MileagePlus miles,"12,500 bonus/ 3 miles per $1 (Cardholders) - Jan 2020 DM",,,12/31/9999,il,electric,comed,,residential,3,intro,variable,0.061,0.061,,,,,,,,,6,,,ual,98,,,,"12,500 Miles",2 Months,3*,1 Month,23.0,,False,NRGHRVAR
None,gb87d9451e8904ea,U-00004731,1000047056,nrg_residential,web,,,ama_2mon_75_cash_3pcnt_earn,Electric Plan for AAA Mid-Atlantic members,$75 Check/ 3% Cash Back - Jan 2020 DM,,,12/31/9999,oh,electric,aeps,,residential,3,intro,variable,0.040999999999999995,0.040999999999999995,,,,,,,,,6,,,ama,78,,,,$75,2 Months,3%,12 Months,23.0,,False,NRGHRVAR
None,gb87eb5704d6d65d,U-00004749,1000049195,nrg_residential,web,,,fnf_ual_2m_10500_bonus_2pcnt_earn,FNF Power Trip Electric Plan with MileagePlus miles,"10,500 after 2M/ 2 miles per $1",,,02/02/2222,oh,electric,dukeoh,,residential,12,contract,fixed,0.055,0.055,,,,,prorated,0.0,,,6,,,ual,44,,,,"10,500 Miles",2 Months,2*,1 Month,8.0,,False,NRGHRFIX
None,gb883d575d7ca180,U-00003909,1000035478,nrg_residential,inbound_telemarketing,,,fnf_nem_75_1pcnt_annual,FNF Choose to Give - NEM,$75 donation after 1M/ 1% ongoing,,Friends and Family,02/02/2222,nj,electric,jcpl,,residential,12,contract,fixed,0.094,0.094,,,,,prorated,120.0,,,6,,,nem,149,,,,$75,1 Months,1%,12 Months,8.0,,False,NRGHRFIX2
None,gb8936c3cc3e8eb0,U-00004734,1000048636,nrg_residential,retention,,1.0,retention_psu_3pcnt_earn_12,12M Electric Plan for Penn State Alumni Association members,LEAD Retention 12 Month - 3% Cash Back,,LEAD,02/02/2222,ny,electric,chu,,residential,12,contract,fixed,0.075,0.075,,,,,prorated,100.0,,,6,,,psu,624,,,,,,3%,1 Month,23.0,,False,NRGHRFIX3
None,gb896c2409c0d996,U-00002410,1000027743,nrg_residential,retail,sams,,24m_samsclub_noaward,Sam's Club Price Lock Plan,Price Lock Plan,,,02/02/2222,md,electric,apmd,,residential,24,contract,fixed,0.086,0.086,,,,,prorated,240.0,,,6,,,sam,524,,,,,,,,22.0,,False,NRGHRFIX
None,gb8a3713980f556d,U-00005789,1000050386,nrg_residential,rollover,,3.0,variable,Variable,Google Nest after 1 month of service,Fixed,LEAD,04/04/4444,oh,electric,oe,,residential,1,intro,variable,0.075,0.075,,,,,,0.0,,,6,,,nst,612,Google Nest Learning Thermostat,nest_learning_thermostat,1 month,,,,,,,False,NRGHRVAR
None,gb8c1b74a0db76c0,U-00003895,1000037285,nrg_residential,retail,bostonchildrenshospital,,bostonchildrenshospital_gives,Fixed plan that benefits Boston Children's Hospital,"$50 contribution to Boston Children's Hospital after 1 month of service, and 1% ongoing contribution annually",,,02/02/2222,ma,electric,camb,,residential,12,contract,fixed,0.139,0.139,,,,,prorated,120.0,,,6,,,bch,142,,,,$50,1 Months,1%,12 Months,26.0,,False,NRGHRFIX
None,gb8cbb457941812f,U-00004775,1000049246,nrg_residential,web,,,aal_2mon_10000_bonus_2pcnt_earn_corporate,Power Trip Electric Plan with AAdvantage miles,"10,000 bonus/ 2 miles per $1 - nrghomepower.com",,,02/02/2222,ma,electric,ngntkt,,residential,3,intro,variable,0.13699999999999998,0.13699999999999998,,,,,,,,,6,,,aal,47,,,,"10,000 Miles",2 Months,2*,1 Month,23.0,,False,NRGHRVAR
None,gb8d4302beff74b4,U-00004795,1000048258,nrg_residential,retention,,1.0,retention_ama_3pcnt_earn_3,Electric Plan for AAA Mid-Atlantic members,SAVE2 Retention 3 Month - 3% Cash Back,,SAVE2,02/02/2222,md,electric,bge,,residential,3,intro,variable,0.07400000000000001,0.07400000000000001,,,,,,,,,6,,,ama,624,,,,,,3%,12 Months,23.0,,False,NRGHRVAR
None,gb8e2ba453626624,U-00003284,1000048277,nrg_residential,retail,goal_zero,,gz_rockout2_black,Renewable Plan,Goal Zero Rock Out 2 Solar Speaker,,,02/02/2222,pa,electric,peco,,residential,6,contract,fixed,0.079,0.079,,,,,prorated,60.0,,,11,,,gze,406,Goal Zero Rock Out 2 Solar Rechargeable Speaker,gz_rockout2_black,P3M,,,,,,,True,NRGHRFIX
None,gb8e3b994d677b1e,U-00004772,1000048078,nrg_residential,retention,,1.0,retention_ual_3pcnt_earn_12,CH Power Trip 12 Month Electric Plan with MileagePlus points,LEAD Retention 12 Month UAL - 3 miles per $1 (Cardholders only),,LEAD,02/02/2222,ma,electric,meco,,residential,12,contract,fixed,0.145,0.145,,,,,prorated,120.0,,,6,,,ual,622,,,,,,3*,1 Month,23.0,,False,NRGHRFIX
None,gb8e62e72c34ab08,U-00004849,1000049408,nrg_residential,web,,,swa_2mon_12500_bonus_3pcnt_earn_corporate,CH Power Trip Electric Plan with Rapid Rewards points,"12,500 bonus/ 3 points per $1  (Cardholders only) - nrghomepower.com",,,02/02/2222,pa,electric,meted,,residential,3,intro,variable,0.055,0.055,,,,,,,,,6,,,swa,98,,,,"12,500 Points",2 Months,3*,1 Month,23.0,,False,NRGHRVAR
None,gb8e88b4d9aeccbc,U-00004363,1000049110,nrg_residential,inbound_telemarketing,,,blu_2mon_5000_bonus_2pcnt_earn_corporate,JetBlue Variable Plan,"5,000 bonus/ 2 points per $1 - nrghomepower.com",,Partnership/Airline/Jet Blue,02/02/2222,pa,electric,wpp,,residential,3,intro,variable,0.057,0.057,,,,,,,,,6,,,blu,35,,,,"5,000 Points",2 Months,2*,1 Month,23.0,,False,NRGHRVAR
None,gb8f76bffecdc5c7,U-00004849,1000046987,nrg_residential,web,,,swa_2mon_12500_bonus_3pcnt_earn_corporate,CH Power Trip Electric Plan with Rapid Rewards points,"12,500 bonus/ 3 points per $1  (Cardholders only) - nrghomepower.com",,,02/02/2222,ma,electric,camb,,residential,3,intro,variable,0.122,0.122,,,,,,,,,6,,,swa,98,,,,"12,500 Points",2 Months,3*,1 Month,23.0,,False,NRGHRVAR
None,gb909f8a00f49f04,U-00004846,1000034853,nrg_residential,retention,,1.0,retention_mar_2pcnt_earn_3,MAR Variable Plan,SAVE2 Retention 3 Month - 2 points per $1,,SAVE2,02/02/2222,md,electric,delmarva,,residential,3,intro,variable,0.077,0.077,,,,,,,,,6,,,mar,620,,,,,,2*,1 Month,23.0,,False,NRGHRVAR
None,gb90bf26603810d0,U-00005400,1000049871,nrg_residential,web,,,3m_amtrak_20k_2mnths,Amtrak Double Points Offer,"20,000 Amtrak Guest Rewards points after 2 months for electric, 2,500 points for adding Gas",variable,hidden,03/03/3333,pa,electric,wpp,,residential,3,intro,variable,0.15,0.15,,,,,,,,,6,,,atk,249,,,,"20,000 Points",2 Months,2*,1 Month,23.0,,False,NRGHRVAR
None,gb91e103e7494836,U-00004816,1000048778,nrg_residential,retention,,1.0,retention_swa_3pcnt_earn_6,CH Power Trip 6 Month Electric Plan with Rapid Rewards points,SAVE1 Retention 6 Month - 3 points per $1 (Cardholders only),,SAVE1,02/02/2222,oh,electric,aepn,,residential,6,contract,fixed,0.059000000000000004,0.059000000000000004,,,,,prorated,0.0,,,6,,,swa,622,,,,,,3*,1 Month,23.0,,False,NRGHRFIX
None,gb94a9ade286826c,U-00004823,1000046820,nrg_residential,retail,hidden,,swa_2mon_10000_bonus_3pcnt_earn,CH Power Trip Electric Plan with 10000 Rapid Rewards points,"10,000 bonus/ 3 points per $1 (Cardholders only)",,,02/02/2222,pa,electric,ppl,,residential,3,intro,variable,0.0749,0.0749,,,,,,,,,6,,,swa,58,,,,"10,000 Points",2 Months,3*,1 Month,23.0,,False,NRGHRVAR
None,gb94abc77060037c,U-00004445,1000037251,nrg_residential,retention,,2.0,retention_philabundance_gives_12,Philabundance 12M Retention Offer,SAVE2 3% ongoing contribution annually to Philabundance,,SAVE2,02/02/2222,nj,electric,ace,,residential,12,contract,fixed,0.126,0.126,,,,,prorated,120.0,,,6,,,pbn,143,,,,,,3%,12 Months,26.0,,False,NRGHRFIX2
